,Date,Open,High,Low,Close,Adj Close,Volume,Del,DelPrec,Label_4part,Label_3part,TrumpTweets
968,4/11/2012,12716.91992,12844.82031,12716.91992,12805.38965,12805.38965,125210000,88.469726,0.69568517,2,2,"Thousands of US warplanes, ships and missiles contain fake electronic components from China, leaving them open (cont) http://tl.gd/gtqm32"
969,4/12/2012,12806.4502,12986.95996,12806.29981,12986.58008,12986.58008,119780000,180.129883,1.406555917,3,2,"""Look, if we can make chopsticks in America and sell them to the Chinese, we can compete on hundreds of other fronts as well.""TimeToGetTough"
970,4/13/2012,12986.2002,12986.34961,12845.28027,12849.58984,12849.58984,140990000,-136.610351,-1.05196554,0,0,"Attention to detail is critical; choose scents that exude sophistication & confidence. Find out more 4/18, 5:30 pm @ Macys Herald Square."
971,4/16/2012,12850.87988,12986.76953,12850.79981,12921.41016,12921.41016,120990000,70.530273,0.548836139,2,2,Find out what Success smells like. I'll be @ Macys Herald Square April 18 5:30pm to sign my new fragrance; first (cont) http://tl.gd/h0ej3r
972,4/17/2012,12921.79004,13131.36035,12921.79004,13115.54004,13115.54004,115320000,193.75,1.499405264,3,2,"I have captured the smell of success. Meet me and the new ""Success"" @ Macys Herald Square April 18 5:30pm, first (cont) http://tl.gd/h10nfo"
973,4/18/2012,13114.55957,13114.55957,13027.49023,13032.75,13032.75,113520000,-81.80957,-0.623807224,1,0,"My @ SquawkCNBC interview discussing broadening the tax base, @ BarackObama's tax return & tweeting with @ JoeSquawk http://bit.ly/ILfTmW"
974,4/19/2012,13028.73047,13080.2002,12896.82031,12964.09961,12964.09961,139810000,-64.63086,-0.496064142,1,0,"# CelebrityApprentice ranked #1 among ABC ,CBS, and NBC in all key demos from 10-11PM. It won the 10PM hour by a 53% margin in 18-49 rating."
975,4/20/2012,12964.48047,13082.54004,12964.25,13029.25977,13029.25977,212080000,64.779297,0.499667512,2,2,"# trumpvlog The song ""Donald Trump"" hits 54 million views. @ MacMiller- Where's my money? http://youtu.be/XzAyjtJ3s6c"
976,4/23/2012,13028.2002,13028.2002,12845.58008,12927.16992,12927.16992,139370000,-101.030273,-0.775473753,1,0,"A Dem Senator said ObamaCare ""Cost @ BarackObama a lot of credibility as a leader"" http://bit.ly/HXDIWk Hopefuly also the presidency."
977,4/24/2012,12927.76953,13050.29981,12926.49023,13001.55957,13001.55957,134110000,73.790039,0.570787086,2,2,"""I'm loyal to people who've done good work for me."" # TheArtofTheDeal"
978,4/25/2012,12997.69043,13105.7002,12993.59961,13090.71973,13090.71973,135260000,93.029297,0.715737134,2,2,"""The fact is, right now and for the foreseeable future, the planet runs on oil--and that means we need to get (cont) http://tl.gd/h53t6j"
979,4/26/2012,13090.11035,13227.82031,13075.95996,13204.62012,13204.62012,107570000,114.509765,0.874780746,2,2,Congratulations to @ MittRomney on Tuesday night's sweep. He also delivered a 'Killer Speech' http://bit.ly/IuB37X
980,4/27/2012,13204.7002,13266.67969,13192.20996,13228.30957,13228.30957,110850000,23.609375,0.178795237,2,1,Admiral McRaven had full operational control of the Bin Laden mission http://bit.ly/Kg7vrN @ BarackObama gave vague directions.
981,4/30/2012,13228.30957,13228.75977,13176.00977,13213.62988,13213.62988,127870000,-14.679687,-0.110971753,1,1,Tomorrow is # TrumpTuesday on @ squawkCNBC 7:30 AM EST. Always interesting.
982,5/1/2012,13214.16016,13338.66016,13174.65039,13279.32031,13279.32031,123400000,65.160157,0.493108576,2,2,"""Our Founding fathers got it. They understood that nothing good in life--religious freedom, economic freedom, (cont) http://tl.gd/h81fau"
983,5/2/2012,13278.11035,13278.11035,13192.20996,13268.57031,13268.57031,100770000,-9.540039,-0.071847867,1,1,"""Here's the deal: when your secretary of defense tells you that your proposed cuts will erode America's military (cont) http://tl.gd/h8erbc"
984,5/3/2012,13267.58984,13284.08984,13175.63965,13206.58984,13206.58984,102090000,-61,-0.459767002,1,0,"""The economy will come back, but it will not be the same economy. The old economy of the Industrial Age is (cont) http://tl.gd/h8t7sd"
985,5/4/2012,13204.62012,13205,13022.33984,13038.26953,13038.26953,113790000,-166.350586,-1.259790774,0,0,Photo from yesterday's USGA announcement that Trump National Golf Club Bedminster will host the 2017 U.S. Women's Open- http://on.fb.me/L6YLct
986,5/7/2012,13035.84961,13049.08984,12970,13008.53027,13008.53027,110080000,-27.319336,-0.209570813,1,1,"Tomorrow is # TrumpTuesday on @squawkboxCNBC, 7:30 AM, don't miss it!"
987,5/8/2012,13000.73047,13000.73047,12810.38965,12932.08984,12932.08984,138620000,-68.640625,-0.527975141,1,0,"""You can't build a reputation on what you're doing to do."" Great quote by Henry Ford."
988,5/9/2012,12921.80957,12921.80957,12748.48047,12835.05957,12835.05957,147460000,-86.75,-0.6713456,1,0,"My son Don will be giving the Keynote Address at The Investment Show in Sandton, South Africa on Dec. 1. He's an (cont) http://tl.gd/hbi7a7"
989,5/10/2012,12831.58008,12931.70996,12820.29981,12855.04004,12855.04004,151650000,23.459961,0.182829869,2,1,". @ Cher attacked @ MittRomney. She is an average talent who is out of touch with reality. Like @ Rosie O'Donnell, a total loser!"
990,5/11/2012,12851.79004,12918.00977,12779.28027,12820.59961,12820.59961,148370000,-31.19043,-0.242693274,1,1,I'll be on @ foxandfriends on Monday at 7:30 a.m. Always a great time.
991,5/14/2012,12818.49023,12818.86035,12661.48047,12695.34961,12695.34961,143190000,-123.140625,-0.960648429,1,0,Howard Stern will do a great job on @ America'sGotTalent. He's very smart and really gets what talent is. @ HowardStern
992,5/15/2012,12695.04981,12758.42969,12608.16016,12632,12632,156060000,-63.049805,-0.496648741,1,0,More than $500 million designated for Iraqi Army disappeared. Where is it? Our sad sad country--what have we come to?
993,5/16/2012,12617.32031,12722.62988,12597.33984,12598.54981,12598.54981,143130000,-18.770508,-0.148767785,1,1,"Under @ BarackObama, the Iranian nuclear program has rapidly grown.http://freebeacon.com/robert-joseph-goes-nuclear/ …"
994,5/17/2012,12598.32031,12611.41992,12440.51953,12442.49023,12442.49023,147430000,-155.830079,-1.23691155,0,0,Here's what I told @ Gretawire on @ FOX when it comes to singer @ Cher's inappropriate attacks on @ MittRomney http://fxn.ws/KelQUM
995,5/18/2012,12443.01953,12492.96973,12336.75977,12369.37988,12369.37988,240720000,-73.639648,-0.591814935,1,0,Donna Summer performed for me many times--she was great and will be missed. @ TheDonnaSummer
996,5/21/2012,12369.15039,12508.11035,12367.71973,12504.48047,12504.48047,142110000,135.330078,1.094093561,3,2,Watch the boardroom scene of # CelebrityApprentice with @ IvankaTrump and @ EricTrump where @ ArsenioOFFICIAL is HIRED http://bit.ly/Jrqsh2
997,5/22/2012,12505.37988,12575.95996,12447.33008,12502.80957,12502.80957,133650000,-2.570313,-0.020553658,1,1,"Mr. Pesident, @ BarackObama, you cannot attack free enterprise and expect to have a healthy economy!"
998,5/23/2012,12501.51953,12508.29981,12311.55957,12496.15039,12496.15039,152190000,-5.36914,-0.042947899,1,1,A segment from last night's @ piersmorgan interview discussing @ CoryBooker and fighting fire with fire in a campaignhttp://bit.ly/Kg26Ue
999,5/24/2012,12491.91016,12539.58984,12419.62988,12529.75,12529.75,126810000,37.839844,0.302914795,2,2,"Lolo Jones, our beautiful Olympic athlete, wants to remain a virgin until she gets married--she is great. @ Followlolo"
1000,5/25/2012,12530.74023,12533.12012,12421.53027,12454.83008,12454.83008,93000000,-75.910156,-0.605791474,1,0,
1001,5/29/2012,12454.83008,12611.61035,12454.59961,12580.69043,12580.69043,107510000,125.860352,1.010534477,3,2,". @ BarackObama is practically begging @ MittRomney to disavow the place of birth movement, he is afraid of it and (cont) http://tl.gd/hk2dlp"
1002,5/30/2012,12579.01953,12579.09961,12396.40039,12419.86035,12419.86035,122830000,-159.159179,-1.265274918,0,0,"""For what is the best choice, for each individual, is the highest it is possible for him to achieve."" Aristotle"
1003,5/31/2012,12414.41016,12489.87012,12316.48047,12393.4502,12393.4502,205140000,-20.959961,-0.168835738,1,1,Commodity prices are beginning to drop as a result of the Euro crisis http://buswk.co/JN7mSO
1004,6/1/2012,12391.55957,12391.62988,12107.48047,12118.57031,12118.57031,162940000,-272.989257,-2.203025821,0,0,I'll be on @ foxandfriends on Monday at 7:30 AM...be sure to tune in.
1005,6/4/2012,12119.84961,12143.69043,12035.08984,12101.45996,12101.45996,126440000,-18.389648,-0.151731652,1,1,TRUMP TUESDAY @ SquawkCNBC tomorrow at 7:30 am Tune in!
1006,6/5/2012,12101.08008,12147.54981,12072.16992,12127.9502,12127.9502,108970000,26.870117,0.222047262,2,1,My @ SquawkCNBC interview. http://bit.ly/KKDynS
1007,6/6/2012,12125,12414.79004,12125,12414.79004,12414.79004,140110000,289.790039,2.39002094,3,2,Congratulations to @ ScottKWalker of Wisconsin--a great victory. A smart and tough guy. Great going.
1008,6/7/2012,12416.53027,12555.25977,12416.53027,12460.95996,12460.95996,131150000,44.429688,0.357826921,2,2,. @ MittRomney and I are working out a great dinner for someone- I hope it's you! http://bit.ly/Mv4TJF
1009,6/8/2012,12460.80957,12554.2002,12398.44043,12554.2002,12554.2002,111810000,93.390625,0.749474779,2,2,I'm on @ foxandfriends this Monday at 7:30 AM. Tune in!
1010,6/11/2012,12553.80957,12650.46973,12398.48047,12411.23047,12411.23047,121060000,-142.579101,-1.135743698,0,0,Trump Tuesday-- @ SquawkCNBC tomorrow at 7:38 AM. Be sure to tune in!
1011,6/12/2012,12412.07031,12577.01953,12411.91016,12573.79981,12573.79981,111360000,161.729492,1.303001739,3,2,Don Jr. will present the Keynote Address in South Africa on Dec. 1st @ TheInvestShow
1012,6/13/2012,12566.37988,12598.25,12453.69043,12496.37988,12496.37988,125780000,-70,-0.55704189,1,0,"The Euro, put in place to hurt the U.S., is done! -- will have less negative impact than most think."
1013,6/14/2012,12497.88965,12698.67969,12497.66016,12651.91016,12651.91016,128640000,154.020508,1.232372123,3,2,Today is my birthday. My wish is for our country to be great and prosperous again.
1014,6/15/2012,12652.20996,12774.7002,12651.37988,12767.16992,12767.16992,284290000,114.959961,0.90861566,2,2,Great basketball game last night. Congratulations to @ MiamiHEAT owner @ MickyArison on the win.
1015,6/18/2012,12767.01953,12781.92969,12696.17969,12741.82031,12741.82031,111280000,-25.199218,-0.197377453,1,1,Tomorrow is # TrumpTuesday on @ SquawkCNBC at 7:30 AM. Tune in!
1016,6/19/2012,12744.62012,12898.94043,12744.46973,12837.33008,12837.33008,125180000,92.709961,0.727443895,2,2,"My @ SquawkCNBC interview re: Europe's financial mess, investing in Spain, Germany's economy and the future of the Euro http://bit.ly/NMPasL"
1017,6/20/2012,12837.09961,12877.17969,12744.91992,12824.38965,12824.38965,119110000,-12.709961,-0.0990096,1,1,". @ MacMiller's ""Donald Trump"" just hit 60 million hits. Maybe I should go into a new business."
1018,6/21/2012,12823.09961,12857.38965,12561.45996,12573.57031,12573.57031,146750000,-249.529296,-1.945935878,0,0,@ ArsenioOFFICIAL I will be watching you on The View tomorrow.
1019,6/22/2012,12574.82031,12674.08008,12574.66992,12640.78027,12640.78027,209990000,65.95996,0.52453998,2,2,"Good messaging and staying on point. @ MittRomney called @ BarackObama ""anti-investment, anti-business, anti-jobs"" http://apne.ws/KBYgUI"
1020,6/25/2012,12639.79981,12639.87012,12458.00977,12502.66016,12502.66016,134090000,-137.139649,-1.084982762,0,0,An insightful article on @ BarackObamahttp://nyp.st/MBUHAs
1021,6/26/2012,12503.57031,12576.41016,12452.03027,12534.66992,12534.66992,109270000,31.099609,0.24872583,2,1,"My @ SquawkCNBC interview discussing simplifying the tax code, Congress' stalemate & the USC immigration decision http://bit.ly/MPzymu"
1022,6/27/2012,12532.92969,12646.87012,12532.70996,12627.00977,12627.00977,97950000,94.080078,0.750663096,2,2,"A ""Lion's List"" of Democrats are not attending @ BarackObama's DNC Convention. The Democratic Party is in turmoil. http://lat.ms/MA9j3Q"
1023,6/28/2012,12626.25,12626.25,12450.16992,12602.25977,12602.25977,125870000,-23.990234,-0.190002843,1,1,"Wow, the Supreme Court passed @ ObamaCare. I guess @ JusticeRoberts wanted to be a part of Georgetown society more than anyone knew."
1024,6/29/2012,12604.59961,12880.38965,12604.53027,12880.08984,12880.08984,191630000,275.490235,2.185632575,3,2,Justice Roberts turned on his principles with absolutely irrational reasoning in order to get loving press from (cont) http://tl.gd/i37mdv
1025,7/2/2012,12879.70996,12902.12012,12795.48047,12871.38965,12871.38965,109640000,-8.320313,-0.064600158,1,1,"Tomorrow is # TrumpTuesday on @ SquawkCNBC, 7:30 AM. Tune in!"
1026,7/3/2012,12868.05957,12946.2002,12845.28027,12943.66016,12943.66016,63850000,75.600586,0.58750572,2,2,Is it legal for @ BarackObama to make campaign donor calls from Air Force One? http://bit.ly/QJEIB1 Obama is always fundraising on our dime.
1027,7/5/2012,12941.84961,12961.29981,12852.24023,12896.66992,12896.66992,97800000,-45.179687,-0.349097605,1,0,Bob Schieffer of Face The Nation is doing well in the ratings--- I like him because he treated me very fairly.
1028,7/6/2012,12889.40039,12889.40039,12702.99023,12772.46973,12772.46973,96760000,-116.930664,-0.907184667,1,0,Job numbers today--- terrible! So what else is new?
1029,7/9/2012,12772.01953,12772.01953,12686.57031,12736.29004,12736.29004,100150000,-35.729492,-0.279748179,1,0,"My family and I just arrived in Scotland for the grand opening of Trump International Golf Links, Scotland- http://on.fb.me/L3Vw1l"
1030,7/10/2012,12733.87012,12830.29004,12606.91016,12653.12012,12653.12012,114760000,-80.75,-0.634135571,1,0,I'm in Scotland to open what we hope to be the greatest golf course in the world--- it's amazing.
1031,7/11/2012,12653.04004,12661.96973,12534.33008,12604.53027,12604.53027,128420000,-48.509766,-0.383384276,1,0,Congrats to @ BarackObama--he has now had over 40 months straight of over 8% unemployment while accruing over $6T (cont) http://tl.gd/i9b1m9
1032,7/12/2012,12602.70996,12630.63965,12492.25,12573.26953,12573.26953,142760000,-29.44043,-0.233603964,1,1,Even the Left realizes that @ BarackObama's policies have led to more jobs being outsourced out of this country.http://wapo.st/PI9Tih
1033,7/13/2012,12573.73047,12784.73047,12573.04004,12777.08984,12777.08984,121080000,203.359375,1.617335249,3,2,"Will I be at the RNC Convention? Well, Sarasota is only an hour drive from Tampa http://abcn.ws/M51d3l"
1034,7/16/2012,12776.33008,12779.58008,12690.04981,12727.20996,12727.20996,93500000,-49.120117,-0.384461866,1,0,. @ VanityFair's yellowing paper cover looks like they ran out of money. Their advertising is down almost 18% (cont) http://tl.gd/ibubf1
1035,7/17/2012,12728.73047,12829.23047,12645.09961,12805.54004,12805.54004,119620000,76.80957,0.603434649,2,2,Bain did not list @ MittRomney as an Executive on its website in 2000 http://bit.ly/NXVhHm @ BarackObama's Saul Alinsky tactics won't work!
1036,7/18/2012,12796.98047,12921.94043,12754.61035,12908.7002,12908.7002,130070000,111.719726,0.873016305,2,2,Congratulations to John Roberts for making Americans hate the Supreme Court because of his BShttp://bit.ly/SF483V
1037,7/19/2012,12909.61035,12977.57031,12889.92969,12943.36035,12943.36035,139480000,33.75,0.261433142,2,2,"Columbia University stated there was a ""computer error"" in their system concerning @ BarackObama's attendance. (cont) http://tl.gd/iddt8m"
1038,7/20/2012,12942.67969,12942.83008,12810.34961,12822.57031,12822.57031,210770000,-120.109375,-0.928010102,1,0,At least 12 dead and 50 wounded in Colorado--bring back fast trials & death penalty for mass murderers & terrorists.
1039,7/23/2012,12820.4502,12820.4502,12583.41016,12721.45996,12721.45996,137760000,-98.990234,-0.772127597,1,0,"Who else could take 16 vacations, play over 100 rounds of golf and hold over 300 fundraisers while serving as (cont) http://tl.gd/ifvq0p"
1040,7/24/2012,12720.92969,12730.08984,12521.83984,12617.32031,12617.32031,131530000,-103.609375,-0.814479582,1,0,"""Sometimes your best investments are the ones you don't make."" The Art of The Deal"
1041,7/25/2012,12617.76953,12732.76953,12617.62012,12676.04981,12676.04981,127320000,58.280274,0.461890462,2,2,I can't stress strongly enough that we are currently in a buyer's residential market.Try to buy directly from a bank.
1042,7/26/2012,12680.58984,12931.21973,12680.58984,12887.92969,12887.92969,133620000,207.339844,1.63509621,3,2,The Federal government has $2.7T in assets & $17.5T in total liabilities plus another $4.7T in intergovernmental debt. Have a nice day.
1043,7/27/2012,12888.91016,13117.74023,12888.53027,13075.66016,13075.66016,161510000,186.75,1.448920023,3,2,"Thank you to @ Newsmax, a great magazine, for a wonderful cover story on yours truly."
1044,7/30/2012,13075.34961,13128.63965,13042.84961,13073.00977,13073.00977,91730000,-2.339843,-0.01789507,1,1,"""There is no substitute for hard work."" --Thomas Edison"
1045,7/31/2012,13071.71973,13082.66016,13006.48047,13008.67969,13008.67969,125980000,-63.040039,-0.48226278,1,0,Not only does ObamaCare have at least 21 new taxes but it will lead to a tremendous doctor shortfall.
1046,8/1/2012,13007.46973,13074.83008,12951.16016,12976.12988,12976.12988,132780000,-31.339844,-0.240937282,1,1,Consumer spending is continuing to fall with weak June numbers. @ BarackObama's policies have created a climate (cont) http://tl.gd/ikhgls
1047,8/2/2012,12969.7002,12969.84961,12778.90039,12878.87988,12878.87988,112770000,-90.820312,-0.700249895,1,0,Jobless claims rose yet again last week http://on.wsj.com/N0Z8Wz @ BarackObama's economic record is abysmal--we can do much better.
1048,8/3/2012,12884.82031,13133.17969,12884.82031,13096.16992,13096.16992,112390000,211.349609,1.640299235,3,2,
1049,8/6/2012,13099.87988,13187.28027,13099.71973,13117.50977,13117.50977,84270000,17.629883,0.134580494,2,1,New job numbers once again show no growth or recovery. Unemployment has been over 8% for 41 straight months--now up to 8.3%
1050,8/7/2012,13118.65039,13215.96973,13118.41992,13168.59961,13168.59961,95240000,49.949218,0.380749669,2,2,Wrong-- @ BarackObama's '08 campaign manager & current Senior WH Advisor collected $100G fee from Iranian affiliate http://wapo.st/Q0Nckk
1051,8/8/2012,13158.09961,13202.65039,13115.24023,13175.63965,13175.63965,84910000,17.540039,0.133302221,2,1,Glad that @ MittRomney is hitting @ BarackObama on ending work requirements for welfare. Obama attacks the American work ethic.
1052,8/9/2012,13174.73047,13200.23047,13125.08984,13165.19043,13165.19043,84350000,-9.540039,-0.072411645,1,1,"""Act as if what you do makes a difference. It does."" -- William James"
1053,8/10/2012,13163.15039,13208.21973,13094.95996,13207.9502,13207.9502,86640000,44.799804,0.340342567,2,2,All recent Presidents have released their transcripts. What is @ BarackObama hiding?
1054,8/13/2012,13204.92969,13205.00977,13112.94043,13169.42969,13169.42969,67550000,-35.5,-0.268838993,1,0,"My @ foxandfriends interview discussing Trump International in Scotland, why @ PaulRyanVP is a bold choice & 2012 race http://bit.ly/PQU5V3"
1055,8/14/2012,13168.11035,13223.00977,13142.09961,13172.13965,13172.13965,84430000,4.029296,0.030598893,2,1,"Today is # TrumpTuesday on @ SquawkCNBC, 7:30 AM. Tune in!"
1056,8/15/2012,13157.46973,13192.88965,13138.23047,13164.78027,13164.78027,77130000,7.310546,0.055561944,2,1,". @ BarackObama is promoting ugly, inefficient, unreliable, bird-killing, noisy, neighborhood-destroying wind turbines. Big mistake."
1057,8/16/2012,13163.24023,13269.34961,13145.84961,13250.11035,13250.11035,114580000,86.870118,0.659944789,2,2,Chelsea Clinton will be very successful in the world of politics. She's always been a great person--a winner. (cont) http://tl.gd/isdn8g
1058,8/17/2012,13251.2002,13281.32031,13244.84961,13275.2002,13275.2002,138550000,24,0.18111567,2,1,"""The harder I work, the luckier I get."" -- Samuel Goldwyn"
1059,8/20/2012,13274.58008,13276.15039,13230.05957,13271.63965,13271.63965,87590000,-2.94043,-0.022150833,1,1,"Via @ politico: ""Donald Trump gets 'surprise' convention role""http://politi.co/RaYGGB"
1060,8/21/2012,13272.09961,13330.75977,13186.59961,13203.58008,13203.58008,117060000,-68.519531,-0.516267456,1,0,Scary thought-- @ JoeBiden is a heartbeat away from the Presidency.
1061,8/22/2012,13198.30957,13205.05957,13120.33984,13172.75977,13172.75977,111220000,-25.549804,-0.193583912,1,1,I am tired of @ BarackObama talking about @ MittRomney's father. Why don't we discuss Barack Obama Sr.!
1062,8/23/2012,13171.37012,13171.37012,13046.45996,13057.45996,13057.45996,108800000,-113.910156,-0.864831487,1,0,"Here's a sneak peek at the @ DNC convention theme: ""It's not our fault. Blame Bush. Oh, and government built it."""
1063,8/24/2012,13052.82031,13175.50977,13027.2002,13157.96973,13157.96973,88030000,105.149414,0.80556854,2,2,A hurricane will be coming to Tampa. My @ RNC convention surprise hits Monday night!
1064,8/27/2012,13157.74023,13176.16992,13115.45996,13124.66992,13124.66992,96070000,-33.070312,-0.251337322,1,0,". @ BarackObama sent over 100,000 jobs and Canadian oil to China all because he would not approve Keystone XL."
1065,8/28/2012,13122.74023,13147.32031,13081.12012,13102.99023,13102.99023,81630000,-19.75,-0.150502103,1,1,"""They succeed, because they think they can."" -- Virgil"
1066,8/29/2012,13103.45996,13144.80957,13081.26953,13107.48047,13107.48047,91530000,4.020508,0.030682797,2,1,. @ BarackObama's dismal job record is reason alone that he must be defeated this November.
1067,8/30/2012,13101.29004,13101.37012,12978.91016,13000.70996,13000.70996,89980000,-100.580078,-0.767711254,1,0,I was putting together my early deals in New York & I was advised by many that I was too young. Believe in yourself & you can do anything.
1068,8/31/2012,13002.71973,13151.87012,13002.63965,13090.83984,13090.83984,119780000,88.120117,0.677705271,2,2,"It's Friday, how many advertisers dropped @ HuffPost today?"
1069,9/4/2012,13092.15039,13092.38965,12977.08984,13035.94043,13035.94043,103920000,-56.209961,-0.429340936,1,0,It's amazing how much people are enjoying playing at the Trump Scotland course. The dunes are absolutely incredible. http://bit.ly/3Rv11n
1070,9/5/2012,13036.08984,13095.91016,13018.74023,13047.48047,13047.48047,92550000,11.390625,0.08737762,2,1,The Chinese are better off than they were 4 years ago. They have stolen even more from us in jobs & trade during @ BarackObama's term.
1071,9/6/2012,13045.23047,13294.12988,13045.08008,13292,13292,128650000,246.769531,1.891645622,3,2,Bill Clinton did a great job last night--the Democrats are lucky to have him. Do you really believe he likes @ BarackObama?
1072,9/7/2012,13289.53027,13320.26953,13266.21973,13306.63965,13306.63965,142210000,17.109375,0.128743264,2,1,The Republicans must get Virgil Goode out of the race in Virginia. He will take votes away from @ MittRomney.
1073,9/10/2012,13308.55957,13324.09961,13251.38965,13254.29004,13254.29004,123810000,-54.269531,-0.407779149,1,0,Congratulations to @ serenawilliams. I agree with John McEnroe--she's the greatest women's tennis player of all time.
1074,9/11/2012,13254.59961,13354.33984,13253.20996,13323.36035,13323.36035,104920000,68.760743,0.518768918,2,2,Barack Obama used to mock Bush's 300K monthly job reports http://m.tmi.me/wH2YV Now Obama wishes he could have a month half as good.
1075,9/12/2012,13321.62012,13373.62012,13317.51953,13333.34961,13333.34961,111520000,11.729492,0.08804854,2,1,Why is the Pentagon wasting precious dollars on going 'green.' Complete waste. We need the best & easiest fuel for our military.
1076,9/13/2012,13329.70996,13573.33008,13325.11035,13539.86035,13539.86035,151770000,210.150391,1.576556366,3,2,"""The only place success comes before work is in the dictionary."" -- Vince Lombardi"
1077,9/14/2012,13540.40039,13653.24023,13533.94043,13593.37012,13593.37012,185160000,52.969726,0.391197634,2,2,"WOW! I just heard that the previously unknown singer Mac Miller has received over 67 million hits on his song ""Donald Trump."""
1078,9/17/2012,13588.57031,13593.15039,13526.66992,13553.09961,13553.09961,128020000,-35.470704,-0.261033377,1,0,"If you want to know how to prevail through tough circumstances then read ""The Art of the Comeback."""
1079,9/18/2012,13552.33008,13582.12012,13517.80957,13564.63965,13564.63965,120720000,12.30957,0.090829916,2,1,China is now attacking Japan's economy for leverage http://apne.ws/StMRYE Soon they will try the same with us. # TimeToGetTough
1080,9/19/2012,13565.41016,13626.48047,13556.74023,13577.95996,13577.95996,116210000,12.549805,0.092513274,2,1,Obama killed over 100k jobs by not approving Keystone XL pipeline and Canada is now selling the oil to China--very dumb!
1081,9/20/2012,13575.16992,13599.01953,13503,13596.92969,13596.92969,117910000,21.759766,0.160290929,2,1,"To be successful, never give up. My secrets to success will be shared at the National Achievers Congress in London. http://www.nationalachieverscongress.co.uk"
1082,9/21/2012,13597.24023,13647.09961,13571.53027,13579.46973,13579.46973,429610000,-17.770507,-0.130692013,1,1,I really like Chelsea Clinton--an amazing young woman. She got the best of both parents. ( @ IvankaTrump agrees)
1083,9/24/2012,13577.84961,13601.90039,13521.67969,13558.91992,13558.91992,120370000,-18.929687,-0.139415942,1,1,@ laurconnors Thank you--I had a great time.
1084,9/25/2012,13559.91992,13620.20996,13457.25,13457.54981,13457.54981,138630000,-102.370117,-0.754946324,1,0,Scary--Obama's budget deficits are so out of control that he has to borrow 40 cents on every dollar he spends.
1085,9/26/2012,13458.62988,13480.37012,13406.91016,13413.50977,13413.50977,124350000,-45.120117,-0.335250448,1,0,The number of unemployed Americans has increased over 60% during Obama's term. The economy can't survive another 4 years.
1086,9/27/2012,13413.46973,13522.83008,13413.46973,13485.96973,13485.96973,113990000,72.5,0.540501462,2,2,"Just bought the Kluge Estate in Charlottesville, Virginia (don't worry, only business). See Washington Post articlehttp://wapo.st/VKisJQ"
1087,9/28/2012,13485.88965,13487.66016,13367.26953,13437.12988,13437.12988,146950000,-48.759765,-0.361561352,1,0,Are you a young professional getting ready for a big meeting? Pick up a # Trump suit @ Macys http://bit.ly/QF8ENT Look your best!
1088,10/1/2012,13437.66016,13598.25,13437.66016,13515.11035,13515.11035,106120000,77.450196,0.576366682,2,2,@ DaSchott It works.
1089,10/2/2012,13515.29981,13567.05957,13424.91992,13482.36035,13482.36035,90730000,-32.939453,-0.243719736,1,1,"""I've learned that mistakes can often be as good a teacher as success."" --Jack Welch"
1090,10/3/2012,13479.20996,13536.26953,13439.12012,13494.61035,13494.61035,103890000,15.400391,0.11425292,2,1,A great article about how ObamaCare has even further complicated the tax code and will hurt housing markethttp://on.wsj.com/PKFQDG
1091,10/4/2012,13495.17969,13594.33008,13495.17969,13575.36035,13575.36035,106390000,80.180664,0.594142989,2,2,"Wind farms are ugly, not cost effective and don't produce worthwhile returns or energy. No wonder governments are giving up on them."
1092,10/5/2012,13569.17969,13661.87012,13568.75,13610.15039,13610.15039,115500000,40.970703,0.301939424,2,2,I promise to do a new # trumpvlog when I get back next week---- lots of requests. Thanks!
1093,10/8/2012,13589.25977,13610.37988,13552.08984,13583.65039,13583.65039,71300000,-5.609375,-0.041278003,1,1,"Just got back from Scotland and speech in London. Amazing ""packed house"" crowd."
1094,10/9/2012,13582.87988,13592.33008,13473.30957,13473.53027,13473.53027,103630000,-109.34961,-0.805054679,1,0,Welcome to Obama's recovery - government workers' unemployment rate has fallen to 4.3%. http://bit.ly/QPaFqA We need private sector growth.
1095,10/10/2012,13473.53027,13478.83008,13327.62012,13344.96973,13344.96973,101120000,-128.560546,-0.954171204,1,0,. @ DavidLetterman @ Late_Show fully apologized last night for calling me a racist. Thank you David--we are again friends.
1096,10/11/2012,13346.28027,13428.49023,13326.12012,13326.38965,13326.38965,86630000,-19.890625,-0.149034971,1,1,"""When everything seems to be going against you, remember that the airplane takes off against the wind, not with it."" -- Henry Ford"
1097,10/12/2012,13325.62012,13401.32031,13296.42969,13328.84961,13328.84961,113740000,3.229492,0.02423521,2,1,Going over to @ TodayShow now to introduce @ ApprenticeNBC cast etc.-- watch.
1098,10/15/2012,13329.54004,13437.66016,13325.92969,13424.23047,13424.23047,114880000,94.69043,0.710380326,2,2,I feel guilty not having attended the last two @ yankees games (losses). They would have won!
1099,10/16/2012,13423.83984,13556.37012,13423.75977,13551.78027,13551.78027,113450000,127.940429,0.953083697,2,2,"""Donald Trump's back with 14 'Apprentice' All-Stars"" http://apne.ws/QnyNlQ via @ AP"
1100,10/17/2012,13539.62988,13561.65039,13468.90039,13557,13557,135570000,17.370117,0.128290929,2,1,Debate showed--- these guys really hate each other. At one point it looked like they would come to blows.
